GROUP,SLACK,REQUIREMENT,STARTPOINT_PIN,ENDPOINT_PIN,DATAPATH_DELAY,LOGIC_LEVELS
"clk150","0.135","6.667","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][122]/D","6.456","12"
"clk150","0.136","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wa_reg[18]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_ADDR_B[18]","6.166","7"
"clk150","0.138","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_ra_reg[2]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_ADDR_A[2]","6.000","7"
"clk150","0.138","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_BWE_B[7]","6.083","7"
"clk150","0.139","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_wa_reg[14]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_15/CAS_IN_ADDR_B[14]","6.152","7"
"clk150","0.139","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_8/CLK","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][59]/D","6.456","13"
"clk150","0.139","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[15]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_89/CAS_IN_ADDR_B[15]","6.139","7"
"clk150","0.140","6.667","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][120]/D","6.451","12"
"clk150","0.140","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[14]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_79/CAS_IN_ADDR_B[14]","6.141","7"
"clk150","0.141","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_8/CLK","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][1]/D","6.453","13"
"clk150","0.141","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[12]_replica_1/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_ADDR_A[12]","6.019","7"
"clk150","0.142","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wdata_reg[95]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_89/CAS_IN_DIN_B[23]","6.214","7"
"clk150","0.142","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_8/CLK","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][6]/D","6.452","13"
"clk150","0.142","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[1]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_7/CAS_IN_ADDR_B[1]","6.193","7"
"clk150","0.143","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_8/CLK","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][22]/D","6.451","13"
"clk150","0.143","6.667","cfo/ram_write_data_reg[117]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_161/CAS_IN_DIN_B[45]","6.200","7"
"clk150","0.143","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[13]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_137/CAS_IN_ADDR_B[13]","6.150","7"
"clk150","0.144","6.667","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][94]/D","6.447","12"
"clk150","0.145","6.667","cfo/ram_write_data_reg[84]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_DIN_B[12]","6.157","7"
"clk150","0.145","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wa_reg[6]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_7/CAS_IN_ADDR_B[6]","6.189","7"
"clk150","0.145","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[13]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_ADDR_B[13]","6.148","7"
"clk150","0.145","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[16]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_7/CAS_IN_ADDR_A[16]","6.003","7"
"clk150","0.145","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wa_reg[8]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_55/CAS_IN_ADDR_B[8]","6.197","7"
"clk150","0.146","6.667","cfo/ram_write_address_reg[16]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_ADDR_B[16]","6.146","7"
"clk150","0.146","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[0]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_ADDR_B[0]","6.203","7"
"clk150","0.146","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[12]_replica_1/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_ADDR_A[12]","6.014","7"
"clk150","0.146","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_BWE_B[7]","6.075","7"
"clk150","0.146","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wdata_reg[26]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_DIN_B[26]","6.187","7"
"clk150","0.147","6.667","cfo/ram_write_data_reg[18]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_55/CAS_IN_DIN_B[18]","6.232","7"
"clk150","0.147","6.667","cfo/issued_reg[11]_replica/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_ADDR_A[11]","6.064","7"
"clk150","0.147","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[7]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_137/CAS_IN_ADDR_B[7]","6.197","7"
"clk150","0.147","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[13]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_ADDR_A[13]","6.010","7"
"clk150","0.148","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[4]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_ADDR_B[4]","6.206","7"
"clk150","0.149","6.667","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][87]/D","6.442","12"
"clk150","0.149","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[2]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_15/CAS_IN_ADDR_B[2]","6.201","7"
"clk150","0.149","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[2]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_ADDR_B[2]","6.201","7"
"clk150","0.150","6.667","cfo/issued_reg[5]_replica/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_31/CAS_IN_ADDR_A[5]","6.051","7"
"clk150","0.150","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_113/CAS_IN_BWE_B[6]","6.169","7"
"clk150","0.151","6.667","cfo/ram_write_data_reg[58]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_71/CAS_IN_DIN_B[58]","6.202","7"
"clk150","0.151","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[0]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_47/CAS_IN_ADDR_B[0]","6.198","7"
"clk150","0.153","6.667","cfo/ram_write_data_reg[20]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_55/CAS_IN_DIN_B[20]","6.251","7"
"clk150","0.156","6.667","sfo/two_pass_transport/output_buffer/rp_reg[4]/C","sfo/two_pass_transport/output_buffer/storage/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_171/ADDRBWRADDR[9]","6.181","0"
"clk150","0.156","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[3]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_ADDR_B[3]","6.193","7"
"clk150","0.156","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_ra_reg[7]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_ADDR_A[7]","6.010","7"
"clk150","0.157","6.667","cfo/ram_write_data_reg[111]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_113/CAS_IN_DIN_B[39]","6.264","7"
"clk150","0.157","6.667","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][127]/D","6.434","12"
"clk150","0.157","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[10]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_89/CAS_IN_ADDR_B[10]","6.182","7"
"clk150","0.158","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_wa_reg[3]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_79/CAS_IN_ADDR_B[3]","6.201","7"
"clk150","0.158","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_8/CLK","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][27]/D","6.436","13"
"clk150","0.159","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[5]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_ADDR_B[5]","6.178","7"
"clk150","0.159","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_113/CAS_IN_BWE_B[8]","6.091","7"
"clk150","0.160","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[3]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_7/CAS_IN_ADDR_B[3]","6.189","7"
"clk150","0.161","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_ra_reg[8]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_30/CAS_IN_ADDR_A[8]","6.074","6"
"clk150","0.162","6.667","cfo/ram_write_data_reg[85]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_161/CAS_IN_DIN_B[13]","6.179","7"
"clk150","0.163","6.667","cfo/issued_reg[11]_replica/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_152/CAS_IN_ADDR_A[11]","6.048","6"
"clk150","0.164","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_BWE_B[0]","6.193","7"
"clk150","0.164","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_BWE_B[6]","6.153","7"
"clk150","0.165","6.667","sfo/two_pass_transport/reset_150/reset_active_reg_replica_11/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_ra_reg[4]_replica_3/R","6.380","0"
"clk150","0.166","6.667","cfo/ram_write_address_reg[11]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_63/CAS_IN_ADDR_B[11]","6.185","7"
"clk150","0.167","6.667","cfo/ram_write_address_reg[13]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_47/CAS_IN_ADDR_B[13]","6.137","7"
"clk150","0.167","6.667","cfo/ram_write_data_reg[112]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[40]","6.204","7"
"clk150","0.167","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[7]_replica_1/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_153/CAS_IN_ADDR_A[7]","6.004","7"
"clk150","0.167","6.667","cfo/ram_write_data_reg[75]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[3]","6.214","7"
"clk150","0.167","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_BWE_B[6]","6.150","7"
"clk150","0.168","6.667","cfo/ram_write_data_reg[79]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[7]","6.175","7"
"clk150","0.168","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wdata_reg[51]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_DIN_B[51]","6.226","7"
"clk150","0.168","6.667","cfo/ram_write_data_reg[117]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[45]","6.165","7"
"clk150","0.169","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[4]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_15/CAS_IN_ADDR_B[4]","6.185","7"
"clk150","0.170","6.667","cfo/ram_write_data_reg[65]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_71/CAS_IN_DIN_B[65]","6.190","7"
"clk150","0.171","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[16]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_137/CAS_IN_ADDR_B[16]","6.110","7"
"clk150","0.171","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_wdata_reg[32]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_23/CAS_IN_DIN_B[32]","6.158","7"
"clk150","0.172","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_wa_reg[5]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_137/CAS_IN_ADDR_B[5]","6.165","7"
"clk150","0.172","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_55/CAS_IN_BWE_B[7]","6.049","7"
"clk150","0.173","6.667","cfo/issued_reg[2]_replica/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_15/CAS_IN_ADDR_A[2]","5.975","7"
"clk150","0.173","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[15]_replica_1/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_ADDR_A[15]","5.976","7"
"clk150","0.173","6.667","cfo/ram_write_data_reg[125]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[53]","6.188","7"
"clk150","0.173","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_BWE_B[8]","6.075","7"
"clk150","0.173","6.667","cfo/ram_write_data_reg[83]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_DIN_B[11]","6.178","7"
"clk150","0.174","6.667","cfo/ram_write_data_reg[77]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[5]","6.150","7"
"clk150","0.174","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_39/CAS_IN_BWE_B[8]","6.074","7"
"clk150","0.174","6.667","sfo/two_pass_transport/intermediate[1].intermediate_bank/ram_ra_reg[7]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_81/CAS_IN_ADDR_A[7]","5.992","1"
"clk150","0.175","6.667","cfo/issued_reg[2]_replica/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_71/CAS_IN_ADDR_A[2]","5.973","7"
"clk150","0.176","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_ra_reg[17]_replica/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_ADDR_A[17]","5.989","7"
"clk150","0.176","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/ram_we_reg_replica/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_105/CAS_IN_BWE_B[5]","6.178","7"
"clk150","0.176","6.667","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][125]/D","6.415","12"
"clk150","0.177","6.667","cfo/ram_write_address_reg[13]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_161/CAS_IN_ADDR_B[13]","6.127","7"
