4294639616,4294443003,4294901759,655361
4294574089,262135,4294377467,393209
4294311942,327679,4294705142,65536
327673,393213,262140,655362
655358,524289,720888,4294705161
589824,4294377479,65540,4294836234
327675,655359,4294770682,589831
4,4294443015,4294508542,458758
4294639619,4294901767,393220,4294508551
65531,4294574072,131067,3
327671,4294508541,589823,4294901758
4294770682,131078,327679,4294442999
4294770698,196600,4294377482,4294574089
458753,524290,327690,589824
4294770688,524296,4294705157,65535
327682,196614,262146,4294377471
589828,4294508537,327675,524283
4294574072,4294836234,131064,655364
4294770683,720886,65536,4294508540
262140,393213,196612,262140
262139,4294770696,327689,4294574075
4294574089,131063,4294967291,655358
4294508547,4294639625,327684,4294836217
458749,393216,65539,655361
458761,589828,720893,4294639620
4294770690,65542,4294508546,655355
4294574085,196615,4294574070,4294901763
4294508543,4294574078,4294639614,4294639608
262140,589817,4294377477,4294705145
327690,196612,4294508547,6
4294836223,4294508545,131081,4294574083
65546,4294574079,655366,655360
4294770689,589822,4294705153,4294574082
4294508535,393216,4294836220,4294639617
4294508536,458747,4294443014,0
65535,4294311937,327683,262137
589814,262146,458762,4294836231
4294443011,327677,655362,4294377478
4294639621,4294311940,393211,65540
196602,262143,4294639626,4294639623
4294967287,393213,262137,4294705143
327682,4294901765,4294311941,4294705159
4294574081,4294901750,4294508550,4294705148
4294443018,4294574074,458748,655368
4294377471,196604,524289,4294705159
4294639610,393217,131080,4294574081
327680,4294967289,4294377473,196616
4294770680,524285,458756,327672
131075,720894,4294508542,4294901751
4294770682,4294836223,4294508539,720890
4294508553,655358,458751,196611
327690,4294508539,458743,4294508534
4294443010,4294311942,4294901754,131080
589825,262147,655359,4294574087
393217,524295,4294574079,524292
262139,4294443003,4294836214,655359
4294508537,327674,4294836224,4294836215
655363,65544,131064,4294508547
655363,4294770678,4294705152,458761
327671,655360,4294705155,4294574082
4294705156,655367,327687,327679
524294,4294836214,4294443007,131063
655356,524288,524284,4294311942
65535,524294,131078,196610
4294443005,458743,327673,4294836219
393216,458744,4294508553,196600
4294377470,4294836234,196606,589823
393222,327670,327690,458756
720888,4294901770,393226,131063
458747,458750,4294377479,262153
65532,327683,65527,4294443006
655362,524293,4294377476,131062
4294770694,524291,327670,4294377469
524281,4294901750,4294377478,6
4294639625,720887,4294705155,4294639625
262134,4294508538,196610,393207
4294311942,393206,4294967290,458750
4294770693,4294705153,196611,4294705151
393211,327687,655352,4294443002
4294443000,720894,458754,4294770692
589822,65538,4294508535,65530
327677,655359,262142,720895
4294836223,65543,4294901761,4294901763
327679,589832,65535,4294705153
4294377462,327678,4294377474,4294967295
4294574084,4294836229,262140,4294508536
131066,458755,4294639616,4294836218
4294901753,4294508541,327676,262141
327684,524280,4294836227,524283
196602,4294901755,327685,589829
655357,4294574074,4294377482,262143
4294639606,65534,4294443009,4294508548
4294705142,4294574071,3,327687
4294901767,0,655354,4294442998
4294639616,131066,131062,4294770693
4294443004,589814,4294443008,4294967294
4294836217,4294443008,4294770679,4294770688
196611,458759,524289,589825
4294770679,4294639610,65539,4294967295
4294705145,4294443003,524292,4294836224
4294836215,327685,4294311938,458758
589827,262135,4294508545,4294377480
393221,458752,262140,4294967291
262144,4294377463,4294443007,4294836215
0,393211,131078,393210
655352,196605,4294705153,4294639612
655356,655354,6,4294770691
720890,655368,393223,4294443006
196614,262141,4294639612,327678
4294311944,327674,4294574072,4294508553
327681,4294705146,262146,393209
4294639626,1,4294705156,262135
4294443018,4294377466,4294377477,4294705158
720887,524279,196610,262134
4294574075,4294508551,4294901754,4294901762
327689,655351,4294836228,458749
4294377463,4294443008,262138,393214
327679,4294508549,458754,4294639619
720886,655366,65543,4294574075
4294705160,327688,589822,196603
4294377476,4294770680,524291,131062
589832,589823,655360,4294836224
589815,4294836219,327676,65540
393226,720889,4294311941,589815
131074,327677,65535,4294443010
393214,4294377469,4294836232,131077
65535,4294836222,458749,4294836234
4294508546,4294705159,524286,4294508540
4294443014,589824,655359,4294705159
