"GROUP","SLACK","REQUIREMENT","STARTPOINT_PIN","ENDPOINT_PIN","STARTPOINT_CLOCK","ENDPOINT_CLOCK","DATAPATH_DELAY","LOGIC_LEVELS","SKEW","UNCERTAINTY"
"clk500","-0.595","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/m_saturations_reg[15]/D","clk500","clk500","2.578","12","-0.007","0.035"
"clk500","-0.593","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/group_base_reg[5]/CE","clk500","clk500","2.488","6","-0.010","0.035"
"clk500","-0.593","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_index_reg[10]/CE","clk500","clk500","2.488","6","-0.010","0.035"
"clk500","-0.592","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/m_saturations_reg[12]/D","clk500","clk500","2.574","12","-0.008","0.035"
"clk500","-0.591","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[14]","clk500","clk500","2.298","5","0.011","0.035"
"clk500","-0.590","2.000","cfo/observation_front/fft_core/add_i6_reg[10]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[0]","clk500","clk500","2.274","7","0.013","0.035"
"clk500","-0.590","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRBWRADDR[14]","clk500","clk500","2.237","4","0.011","0.035"
"clk500","-0.589","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[10]/CE","clk500","clk500","2.484","6","-0.010","0.035"
"clk500","-0.589","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[17]","clk500","clk500","2.296","9","0.011","0.035"
"clk500","-0.588","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[7]","clk500","clk500","2.314","7","0.009","0.035"
"clk500","-0.588","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/group_base_reg[1]/CE","clk500","clk500","2.483","6","-0.010","0.035"
"clk500","-0.588","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/group_base_reg[2]/CE","clk500","clk500","2.483","6","-0.010","0.035"
"clk500","-0.588","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/group_base_reg[3]/CE","clk500","clk500","2.483","6","-0.010","0.035"
"clk500","-0.588","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/group_base_reg[6]/CE","clk500","clk500","2.483","6","-0.010","0.035"
"clk500","-0.588","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_12/ENBWREN","clk500","clk500","2.222","4","0.011","0.035"
"clk150","-0.586","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/phase_counter_reg[0]/R","clk150","clk150","7.136","20","-0.008","0.035"
"clk150","-0.586","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/phase_counter_reg[4]/R","clk150","clk150","7.136","20","-0.008","0.035"
"clk500","-0.586","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/m_saturations_reg[9]/D","clk500","clk500","2.568","12","-0.008","0.035"
"clk150","-0.585","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/phase_counter_reg[6]/R","clk150","clk150","7.135","20","-0.008","0.035"
"clk500","-0.585","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[4]","clk500","clk500","2.271","8","0.009","0.035"
"clk500","-0.585","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[10]","clk500","clk500","2.317","8","0.012","0.035"
"clk150","-0.583","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_96/CAS_IN_BWE_B[6]","clk150","clk150","6.901","12","0.035","0.035"
"clk500","-0.582","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/offset_in_group_reg[4]/CE","clk500","clk500","2.477","5","-0.009","0.035"
"clk500","-0.581","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINPADINP[1]","clk500","clk500","2.329","8","0.010","0.035"
"clk500","-0.581","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[13]","clk500","clk500","2.228","4","0.011","0.035"
"clk150","-0.581","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_BWE_B[3]","clk150","clk150","6.906","13","0.035","0.035"
"clk500","-0.578","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[12]/CE","clk500","clk500","2.473","6","-0.009","0.035"
"clk500","-0.578","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[14]/CE","clk500","clk500","2.473","6","-0.009","0.035"
"clk500","-0.578","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[15]/CE","clk500","clk500","2.473","6","-0.009","0.035"
"clk500","-0.575","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[1]/CE","clk500","clk500","2.470","6","-0.010","0.035"
"clk500","-0.575","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[2]/CE","clk500","clk500","2.470","6","-0.010","0.035"
"clk500","-0.575","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/m_saturations_reg[10]/D","clk500","clk500","2.557","12","-0.008","0.035"
"clk500","-0.574","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINPADINP[2]","clk500","clk500","2.323","8","0.010","0.035"
"clk500","-0.573","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[25]","clk500","clk500","2.287","7","0.009","0.035"
"clk500","-0.572","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[30]","clk500","clk500","2.234","8","0.010","0.035"
"clk500","-0.572","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[8]","clk500","clk500","2.286","8","0.010","0.035"
"clk500","-0.571","2.000","cfo/windows/fast_fault_reg/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRARDADDR[10]","clk500","clk500","2.270","5","0.010","0.035"
"clk500","-0.571","2.000","cfo/windows/sample_index_reg[5]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_3/ENBWREN","clk500","clk500","2.206","3","0.012","0.035"
"clk500","-0.570","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[31]","clk500","clk500","2.278","8","0.010","0.035"
"clk500","-0.569","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[9]","clk500","clk500","2.284","7","0.009","0.035"
"clk500","-0.568","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[0]","clk500","clk500","2.251","8","0.009","0.035"
"clk500","-0.567","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_i_reg[6]/CE","clk500","clk500","2.462","6","-0.009","0.035"
"clk500","-0.567","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[7]/CE","clk500","clk500","2.462","6","-0.009","0.035"
"clk150","-0.567","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_BWE_B[5]","clk150","clk150","6.920","13","0.035","0.035"
"clk500","-0.566","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[13]","clk500","clk500","2.282","8","0.012","0.035"
"clk500","-0.565","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[11]/CE","clk500","clk500","2.460","6","-0.010","0.035"
"clk500","-0.565","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[19]/CE","clk500","clk500","2.460","6","-0.010","0.035"
"clk500","-0.565","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[4]/CE","clk500","clk500","2.460","6","-0.010","0.035"
"clk500","-0.564","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRARDADDR[8]","clk500","clk500","2.263","5","0.011","0.035"
"clk500","-0.564","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/m_saturations_reg[11]/D","clk500","clk500","2.547","12","-0.007","0.035"
"clk500","-0.561","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRARDADDR[7]","clk500","clk500","2.254","5","0.011","0.035"
"clk500","-0.557","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[1]","clk500","clk500","2.256","8","0.010","0.035"
"clk500","-0.557","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[15]","clk500","clk500","2.267","8","0.012","0.035"
"clk500","-0.557","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRARDADDR[6]","clk500","clk500","2.266","5","0.011","0.035"
"clk500","-0.555","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[13]","clk500","clk500","2.288","9","0.010","0.035"
"clk500","-0.555","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/group_base_reg[4]/CE","clk500","clk500","2.450","6","-0.009","0.035"
"clk500","-0.554","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[1]","clk500","clk500","2.262","4","0.011","0.035"
"clk500","-0.552","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[13]","clk500","clk500","2.282","7","0.009","0.035"
"clk500","-0.551","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[4]","clk500","clk500","2.265","8","0.010","0.035"
"clk500","-0.550","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ENBWREN","clk500","clk500","2.184","4","0.011","0.035"
"clk500","-0.549","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[3]","clk500","clk500","2.255","7","0.009","0.035"
"clk500","-0.549","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRBWRADDR[5]","clk500","clk500","2.163","4","0.011","0.035"
"clk500","-0.549","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[10]","clk500","clk500","2.222","4","0.011","0.035"
"clk500","-0.548","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/v_reg[0]/CE","clk500","clk500","2.443","6","-0.009","0.035"
"clk500","-0.548","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[10]","clk500","clk500","2.274","7","0.009","0.035"
"clk150","-0.548","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_96/CAS_IN_BWE_B[4]","clk150","clk150","6.812","12","0.035","0.035"
"clk150","-0.548","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][28]_replica/D","clk150","clk150","7.194","20","-0.007","0.035"
"clk500","-0.546","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINPADINP[1]","clk500","clk500","2.294","8","0.010","0.035"
"clk500","-0.546","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[7]","clk500","clk500","2.216","4","0.011","0.035"
"clk500","-0.545","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINPADINP[2]","clk500","clk500","2.294","8","0.010","0.035"
"clk500","-0.544","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[44]/CE","clk500","clk500","2.440","4","-0.009","0.035"
"clk500","-0.544","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[47]/CE","clk500","clk500","2.440","4","-0.009","0.035"
"clk500","-0.544","2.000","cfo/observation_front/fft_core/add_i6_reg[10]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[2]","clk500","clk500","2.250","7","0.013","0.035"
"clk500","-0.544","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/has_nfft.counter_limit_early_reg[2].max_n_int_minus_one_ff/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.no_cyclic_prefix_xk_counter.DOUT_CNT_CTRL_1/cnt/i_tc_compare_reg/D","clk500","clk500","2.524","2","-0.010","0.035"
"clk500","-0.542","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[14]/CE","clk500","clk500","2.438","4","-0.008","0.035"
"clk500","-0.541","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[26]","clk500","clk500","2.274","8","0.010","0.035"
"clk500","-0.541","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_q_reg[6]/CE","clk500","clk500","2.436","6","-0.010","0.035"
"clk500","-0.541","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[12]","clk500","clk500","2.258","8","0.012","0.035"
"clk500","-0.540","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[12]/CE","clk500","clk500","2.436","4","-0.008","0.035"
"clk500","-0.540","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[15]/CE","clk500","clk500","2.436","4","-0.008","0.035"
"clk500","-0.540","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[42]/CE","clk500","clk500","2.436","4","-0.009","0.035"
"clk500","-0.540","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[45]/CE","clk500","clk500","2.436","4","-0.009","0.035"
"clk500","-0.540","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[50]/CE","clk500","clk500","2.436","4","-0.009","0.035"
"clk500","-0.540","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[51]/CE","clk500","clk500","2.436","4","-0.009","0.035"
"clk500","-0.540","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[19]","clk500","clk500","2.280","9","0.011","0.035"
"clk150","-0.540","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_BWE_B[0]","clk150","clk150","6.896","13","0.035","0.035"
"clk500","-0.538","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_i_reg[13]/CE","clk500","clk500","2.433","6","-0.009","0.035"
"clk500","-0.538","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_i_reg[17]/CE","clk500","clk500","2.433","6","-0.009","0.035"
"clk500","-0.538","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_i_reg[22]/CE","clk500","clk500","2.433","6","-0.009","0.035"
"clk500","-0.538","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[40]/CE","clk500","clk500","2.434","4","-0.009","0.035"
"clk500","-0.538","2.000","cfo/observation_front/fft_core/add_q6_reg[6]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[11]","clk500","clk500","2.261","7","0.009","0.035"
"clk500","-0.537","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[10]/D","clk500","clk500","2.517","6","-0.010","0.035"
"clk500","-0.537","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/m_saturations_reg[7]/D","clk500","clk500","2.519","11","-0.008","0.035"
"clk150","-0.537","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_BWE_B[1]","clk150","clk150","6.898","13","0.035","0.035"
"clk500","-0.536","2.000","cfo/observation_front/fft_core/add_i6_reg[10]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/DINADIN[9]","clk500","clk500","2.278","7","0.013","0.035"
"clk500","-0.535","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[9]","clk500","clk500","2.262","8","0.010","0.035"
"clk500","-0.535","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[11]","clk500","clk500","2.260","9","0.011","0.035"
"clk500","-0.534","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/offset_in_group_reg[1]/CE","clk500","clk500","2.429","5","-0.010","0.035"
"clk500","-0.534","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/offset_in_group_reg[3]/CE","clk500","clk500","2.429","5","-0.010","0.035"
